BookingCode;BookingDate;FlightDate;FlightNumber;BookedSeats;RevenueActualFare;Ancillary Revenue,,
PNR27609;08.01.2019 00:00;19.04.2019;EW546;2;280;70,,
PNR27610;08.01.2019 00:00;18.04.2019;EW585;1;40;27,,
PNR27610;08.01.2019 00:00;22.04.2019;EW598;1;40;27,,
PNR27611;08.01.2019 00:00;21.04.2019;EW9574;4;142;92,,
PNR27612;08.01.2019 00:00;18.04.2019;EW588;2;320;20,,
PNR27612;08.01.2019 00:00;22.04.2019;EW599;2;280;20,,
PNR27613;08.01.2019 00:00;24.04.2019;EW2587;1;100;90,,
PNR27614;08.01.2019 00:00;24.04.2019;EW9585;2;105;55,,
PNR27615;08.01.2019 00:00;19.04.2019;EW7581;2;200;54,,
PNR27616;08.01.2019 00:00;18.04.2019;EW9589;2;100;70,,
PNR27617;08.01.2019 00:00;19.04.2019;EW9541;1;105;117,,
PNR27618;08.01.2019 00:00;23.04.2019;EW580;2;60;20,,
PNR27619;08.01.2019 00:00;19.04.2019;EW7582;1;140;90,,
PNR27620;08.01.2019 00:00;21.04.2019;EW2584;2;75;20,,
PNR27621;08.01.2019 00:00;23.04.2019;EW7587;2;400;54,,
PNR27622;08.01.2019 00:00;19.04.2019;EW9574;2;340;70,,
PNR27623;08.01.2019 00:00;19.04.2019;EW2589;1;80;68,,
PNR27624;08.01.2019 00:00;18.04.2019;EW7587;2;200;54,,
PNR27625;08.01.2019 00:00;24.04.2019;EW9587;3;280;94,,
PNR27626;08.01.2019 00:00;23.04.2019;EW592;2;120;54,,
PNR27627;08.01.2019 00:00;24.04.2019;EW7583;1;160;20,,
PNR27628;08.01.2019 00:00;21.04.2019;EW595;2;180;54,,
PNR27629;08.01.2019 00:00;21.04.2019;EW2584;1;37;20,,
PNR27630;08.01.2019 00:00;23.04.2019;EW7590;3;300;81,,
PNR27631;08.01.2019 00:00;19.04.2019;EW593;2;162;48,,
PNR27632;08.01.2019 00:00;21.04.2019;EW2584;4;135;50,,
PNR27633;08.01.2019 00:00;20.04.2019;EW2268;4;520;120,,
PNR27634;08.01.2019 00:00;18.04.2019;EW269;2;200;60,,
PNR27635;08.01.2019 00:00;23.04.2019;EW7088;2;90;25,,
PNR27636;08.01.2019 00:00;21.04.2019;EW253;2;296;66,,
PNR27637;08.01.2019 00:00;21.04.2019;EW253;2;329;25,,
PNR27638;08.01.2019 00:00;21.04.2019;EW261;5;616;132,,
PNR27639;08.01.2019 00:00;23.04.2019;EW268;3;168;50,,
PNR27640;08.01.2019 00:00;20.04.2019;EW7533;2;400;25,,
PNR27641;08.01.2019 00:00;24.04.2019;EW9441;3;135;40,,
PNR27642;08.01.2019 00:00;18.04.2019;EW527;4;342;40,,
PNR27643;08.01.2019 00:00;24.04.2019;EW9518;1;52;18,,
PNR27644;08.01.2019 00:00;18.04.2019;EW9518;1;100;27,,
PNR27645;08.01.2019 00:00;18.04.2019;EW9538;1;140;27,,
PNR27645;08.01.2019 00:00;24.04.2019;EW9539;1;120;27,,
PNR27646;08.01.2019 00:00;24.04.2019;EW2521;2;160;20,,
PNR27647;08.01.2019 00:00;22.04.2019;EW521;2;240;54,,
PNR27648;08.01.2019 00:00;20.04.2019;EW9519;1;52;20,,
PNR27649;08.01.2019 00:00;24.04.2019;EW2531;1;80;18,,
PNR27650;08.01.2019 00:00;24.04.2019;EW9536;4;189;25,,
PNR27651;08.01.2019 00:00;24.04.2019;EW2531;2;160;54,,
PNR27652;08.01.2019 00:00;22.04.2019;EW2516;9;430;88,,
PNR27653;08.01.2019 00:00;24.04.2019;EW7520;7;490;20,,
PNR27654;08.01.2019 00:00;20.04.2019;EW9443;1;120;27,,
PNR27655;08.01.2019 00:00;18.04.2019;EW7521;3;300;81,,
PNR27656;08.01.2019 00:00;20.04.2019;EW2529;1;80;27,,
PNR27657;08.01.2019 00:00;22.04.2019;EW7520;3;224;40,,
PNR27658;08.01.2019 00:00;18.04.2019;EW9538;1;140;27,,
PNR27659;08.01.2019 00:00;19.04.2019;EW9538;2;300;56,,
PNR27659;08.01.2019 00:00;23.04.2019;EW9539;2;240;20,,
PNR27660;08.01.2019 00:00;22.04.2019;EW2517;3;253;20,,
PNR27661;08.01.2019 00:00;23.04.2019;EW9531;2;216;50,,
PNR27662;08.01.2019 00:00;20.04.2019;EW2529;2;160;54,,
PNR27663;08.01.2019 00:00;20.04.2019;EW9519;2;105;20,,
PNR27664;08.01.2019 00:00;20.04.2019;EW9441;1;70;20,,
PNR27665;08.01.2019 00:00;21.04.2019;EW9536;1;100;30,,
PNR27666;08.01.2019 00:00;18.04.2019;EW9538;2;280;16,,
PNR27666;08.01.2019 00:00;22.04.2019;EW9539;2;360;16,,
PNR27667;08.01.2019 00:00;23.04.2019;EW2520;3;180;81,,
PNR27668;08.01.2019 00:00;21.04.2019;EW9538;1;70;27,,
PNR27669;08.01.2019 00:00;22.04.2019;EW9518;2;400;70,,
PNR27670;08.01.2019 00:00;24.04.2019;EW2520;3;105;39,,
PNR27671;08.01.2019 00:00;24.04.2019;EW9441;1;60;27,,
PNR27672;08.01.2019 00:00;24.04.2019;EW9440;2;140;36,,
PNR27673;08.01.2019 00:00;18.04.2019;EW2529;2;52;40,,
PNR27673;08.01.2019 00:00;23.04.2019;EW2520;2;75;40,,
PNR27674;08.01.2019 00:00;23.04.2019;EW9442;1;70;27,,
PNR27675;08.01.2019 00:00;20.04.2019;EW9441;4;266;72,,
PNR27676;08.01.2019 00:00;19.04.2019;EW9518;1;100;27,,
PNR27677;08.01.2019 00:00;20.04.2019;EW9443;1;120;27,,
PNR27678;08.01.2019 00:00;21.04.2019;EW9540;2;180;20,,
PNR27679;08.01.2019 00:00;22.04.2019;EW7591;2;173;20,,
PNR27680;08.01.2019 00:00;20.04.2019;EW9541;4;324;52,,
PNR27681;08.01.2019 00:00;21.04.2019;EW7587;4;267;72,,
PNR27682;08.01.2019 00:00;20.04.2019;EW7580;2;124;44,,
PNR27683;08.01.2019 00:00;20.04.2019;EW9552;4;608;8,,
PNR27684;08.01.2019 00:00;20.04.2019;EW7533;2;400;50,,
PNR27685;08.01.2019 00:00;24.04.2019;EW9538;2;160;20,,
PNR27686;08.01.2019 00:00;20.04.2019;EW2528;1;80;20,,
PNR27687;08.01.2019 00:00;20.04.2019;EW2528;3;224;64,,
PNR27688;08.01.2019 00:00;24.04.2019;EW9440;3;246;66,,
PNR27689;08.01.2019 00:00;23.04.2019;EW7587;2;400;54,,
PNR27690;08.01.2019 00:00;18.04.2019;EW7520;2;240;54,,
PNR27691;09.01.2019 00:00;22.04.2019;EW520;1;147;27,,
PNR27692;09.01.2019 00:00;19.04.2019;EW583;3;168;99,,
PNR27693;09.01.2019 00:00;19.04.2019;EW9574;2;340;70,,
PNR27694;09.01.2019 00:00;23.04.2019;EW593;1;160;27,,
PNR27695;09.01.2019 00:00;21.04.2019;EW9581;2;180;20,,
PNR27696;09.01.2019 00:00;19.04.2019;EW546;1;140;20,,
PNR27697;09.01.2019 00:00;21.04.2019;EW595;2;90;20,,
PNR27698;09.01.2019 00:00;21.04.2019;EW2595;1;100;78,,
PNR27699;09.01.2019 00:00;23.04.2019;EW2597;3;336;20,,
PNR27700;09.01.2019 00:00;21.04.2019;EW9541;2;200;70,,
PNR27701;09.01.2019 00:00;19.04.2019;EW2588;2;160;154,,
PNR27702;09.01.2019 00:00;24.04.2019;EW7588;2;140;70,,
PNR27703;09.01.2019 00:00;20.04.2019;EW2597;2;320;140,,
PNR27704;09.01.2019 00:00;20.04.2019;EW9541;2;320;90,,
PNR27705;09.01.2019 00:00;22.04.2019;EW581;3;252;24,,
PNR27706;09.01.2019 00:00;19.04.2019;EW583;2;120;70,,
PNR27707;09.01.2019 00:00;22.04.2019;EW599;5;672;40,,
PNR27708;09.01.2019 00:00;18.04.2019;EW2596;4;400;40,,
PNR27709;09.01.2019 00:00;18.04.2019;EW590;2;280;104,,
PNR27710;09.01.2019 00:00;24.04.2019;EW9587;1;100;20,,
PNR27711;09.01.2019 00:00;18.04.2019;EW588;3;480;160,,
PNR27711;09.01.2019 00:00;23.04.2019;EW593;3;480;160,,
PNR27712;09.01.2019 00:00;21.04.2019;EW9586;2;60;54,,
PNR27713;09.01.2019 00:00;22.04.2019;EW9593;1;170;35,,
PNR27714;09.01.2019 00:00;20.04.2019;EW7580;2;120;54,,
PNR27715;09.01.2019 00:00;19.04.2019;EW583;2;90;20,,
PNR27716;09.01.2019 00:00;20.04.2019;EW588;2;105;36,,
PNR27717;09.01.2019 00:00;21.04.2019;EW9585;2;105;36,,
PNR27718;09.01.2019 00:00;24.04.2019;EW9585;4;288;97,,
PNR27719;09.01.2019 00:00;21.04.2019;EW594;2;200;36,,
PNR27720;09.01.2019 00:00;19.04.2019;EW9584;2;280;54,,
PNR27721;09.01.2019 00:00;18.04.2019;EW2588;4;342;24,,
PNR27722;09.01.2019 00:00;18.04.2019;EW9540;3;480;20,,
PNR27722;09.01.2019 00:00;21.04.2019;EW9541;3;300;20,,
PNR27723;09.01.2019 00:00;23.04.2019;EW9585;1;52;18,,
PNR27724;09.01.2019 00:00;20.04.2019;EW9586;2;200;170,,
PNR27725;09.01.2019 00:00;18.04.2019;EW599;1;50;35,,
PNR27726;09.01.2019 00:00;19.04.2019;EW588;2;160;40,,
PNR27727;09.01.2019 00:00;19.04.2019;EW582;4;722;102,,
PNR27728;09.01.2019 00:00;21.04.2019;EW9581;2;180;20,,
PNR27729;09.01.2019 00:00;21.04.2019;EW9585;3;196;75,,
PNR27730;09.01.2019 00:00;19.04.2019;EW2594;2;200;36,,
PNR27731;09.01.2019 00:00;23.04.2019;EW2597;1;112;27,,
PNR27732;09.01.2019 00:00;21.04.2019;EW9585;5;231;100,,
PNR27733;09.01.2019 00:00;23.04.2019;EW7586;2;160;54,,
PNR27734;09.01.2019 00:00;19.04.2019;EW9541;1;105;117,,
PNR27735;09.01.2019 00:00;20.04.2019;EW7532;2;240;60,,
PNR27736;09.01.2019 00:00;18.04.2019;EW268;4;576;50,,
PNR27737;09.01.2019 00:00;23.04.2019;EW268;1;75;25,,
PNR27738;09.01.2019 00:00;20.04.2019;EW253;2;280;84,,
PNR27739;09.01.2019 00:00;23.04.2019;EW268;2;200;84,,
PNR27740;09.01.2019 00:00;18.04.2019;EW269;2;150;73,,
PNR27741;09.01.2019 00:00;20.04.2019;EW9545;2;380;60,,
PNR27742;09.01.2019 00:00;23.04.2019;EW268;2;160;84,,
PNR27743;09.01.2019 00:00;24.04.2019;EW9554;1;60;25,,
PNR27744;09.01.2019 00:00;20.04.2019;EW243;5;384;194,,
PNR27745;09.01.2019 00:00;19.04.2019;EW2516;1;100;27,,
PNR27746;09.01.2019 00:00;18.04.2019;EW2529;3;79;39,,
PNR27746;09.01.2019 00:00;24.04.2019;EW2520;3;105;39,,
PNR27747;09.01.2019 00:00;21.04.2019;EW9519;6;560;88,,
PNR27748;09.01.2019 00:00;23.04.2019;EW9518;2;90;20,,
PNR27749;09.01.2019 00:00;23.04.2019;EW2529;2;90;20,,
PNR27750;09.01.2019 00:00;23.04.2019;EW9518;2;90;36,,
PNR27751;09.01.2019 00:00;21.04.2019;EW2537;2;280;49,,
PNR27752;09.01.2019 00:00;18.04.2019;EW9539;4;216;97,,
PNR27753;09.01.2019 00:00;18.04.2019;EW9531;2;160;25,,
PNR27754;09.01.2019 00:00;21.04.2019;EW2537;2;280;84,,
PNR27755;09.01.2019 00:00;22.04.2019;EW520;1;120;35,,
PNR27756;09.01.2019 00:00;20.04.2019;EW9441;2;140;70,,
PNR27757;09.01.2019 00:00;24.04.2019;EW9519;1;52;20,,
PNR27758;09.01.2019 00:00;22.04.2019;EW2531;2;195;20,,
PNR27759;09.01.2019 00:00;18.04.2019;EW9440;1;120;27,,
PNR27760;09.01.2019 00:00;24.04.2019;EW2530;2;90;86,,
PNR27761;09.01.2019 00:00;23.04.2019;EW9531;3;360;50,,
PNR27762;09.01.2019 00:00;22.04.2019;EW526;4;360;72,,
PNR27763;09.01.2019 00:00;18.04.2019;EW9537;2;105;25,,
PNR27764;09.01.2019 00:00;18.04.2019;EW9440;2;216;16,,
PNR27765;09.01.2019 00:00;18.04.2019;EW9539;2;200;54,,
PNR27766;09.01.2019 00:00;20.04.2019;EW2528;4;360;72,,
PNR27767;09.01.2019 00:00;23.04.2019;EW2528;2;160;54,,
PNR27768;09.01.2019 00:00;18.04.2019;EW2529;2;52;56,,
PNR27769;09.01.2019 00:00;18.04.2019;EW2529;2;52;20,,
PNR27769;09.01.2019 00:00;23.04.2019;EW2520;2;105;20,,
PNR27770;09.01.2019 00:00;24.04.2019;EW527;3;240;20,,
PNR27771;09.01.2019 00:00;24.04.2019;EW9536;3;157;61,,
PNR27772;09.01.2019 00:00;19.04.2019;EW2530;2;240;20,,
PNR27772;09.01.2019 00:00;24.04.2019;EW2531;2;160;20,,
PNR27773;09.01.2019 00:00;21.04.2019;EW574;2;120;25,,
PNR27774;09.01.2019 00:00;23.04.2019;EW2529;1;45;20,,
PNR27775;09.01.2019 00:00;19.04.2019;EW7521;2;340;54,,
PNR27776;09.01.2019 00:00;24.04.2019;EW2520;2;75;20,,
PNR27777;09.01.2019 00:00;24.04.2019;EW9518;3;157;60,,
PNR27778;09.01.2019 00:00;23.04.2019;EW581;3;230;120,,
PNR27779;09.01.2019 00:00;22.04.2019;EW585;4;360;80,,
PNR27780;09.01.2019 00:00;21.04.2019;EW7581;4;608;80,,
PNR27781;09.01.2019 00:00;20.04.2019;EW2535;1;140;25,,
PNR27782;09.01.2019 00:00;22.04.2019;EW9443;2;320;20,,
PNR27783;09.01.2019 00:00;18.04.2019;EW9442;2;280;20,,
PNR27784;09.01.2019 00:00;21.04.2019;EW9537;8;853;50,,
PNR27785;09.01.2019 00:00;21.04.2019;EW9585;2;144;44,,
PNR27786;09.01.2019 00:00;22.04.2019;EW9542;4;728;108,,
PNR27787;09.01.2019 00:00;24.04.2019;EW9585;2;160;70,,
PNR27788;09.01.2019 00:00;18.04.2019;EW9574;5;576;95,,
PNR27789;09.01.2019 00:00;18.04.2019;EW2582;6;315;100,,
PNR27790;10.01.2019 00:00;23.04.2019;EW7520;1;127;27,,
PNR27791;10.01.2019 00:00;23.04.2019;EW7520;1;127;27,,
PNR27792;10.01.2019 00:00;18.04.2019;EW2588;1;117;27,,
PNR27793;10.01.2019 00:00;20.04.2019;EW2593;6;432;60,,
PNR27794;10.01.2019 00:00;19.04.2019;EW2584;2;105;20,,
PNR27795;10.01.2019 00:00;22.04.2019;EW9586;1;37;20,,
PNR27796;10.01.2019 00:00;21.04.2019;EW2591;1;80;27,,
PNR27797;10.01.2019 00:00;19.04.2019;EW2584;3;147;20,,
PNR27798;10.01.2019 00:00;24.04.2019;EW2596;1;60;35,,
PNR27799;10.01.2019 00:00;24.04.2019;EW2596;3;180;81,,
PNR27800;10.01.2019 00:00;21.04.2019;EW2591;3;157;20,,
PNR27801;10.01.2019 00:00;21.04.2019;EW7583;4;608;40,,
PNR27802;10.01.2019 00:00;20.04.2019;EW592;5;644;124,,
PNR27803;10.01.2019 00:00;21.04.2019;EW9541;2;200;124,,
PNR27804;10.01.2019 00:00;18.04.2019;EW9588;4;504;129,,
PNR27805;10.01.2019 00:00;18.04.2019;EW2596;2;200;54,,
PNR27806;10.01.2019 00:00;20.04.2019;EW7580;2;200;162,,
PNR27807;10.01.2019 00:00;24.04.2019;EW9587;1;100;18,,
PNR27808;10.01.2019 00:00;24.04.2019;EW7588;1;70;27,,
PNR27809;10.01.2019 00:00;24.04.2019;EW9588;1;50;27,,
PNR27810;10.01.2019 00:00;23.04.2019;EW9586;1;37;18,,
PNR27810;10.01.2019 00:00;24.04.2019;EW9587;1;100;18,,
PNR27811;10.01.2019 00:00;24.04.2019;EW9587;1;100;18,,
PNR27812;10.01.2019 00:00;21.04.2019;EW9581;1;90;27,,
PNR27813;10.01.2019 00:00;20.04.2019;EW9586;2;200;70,,
PNR27814;10.01.2019 00:00;19.04.2019;EW2582;2;200;54,,
PNR27815;10.01.2019 00:00;18.04.2019;EW7591;2;160;20,,
PNR27816;10.01.2019 00:00;24.04.2019;EW581;2;200;54,,
PNR27817;10.01.2019 00:00;21.04.2019;EW2591;1;80;8,,
PNR27818;10.01.2019 00:00;24.04.2019;EW9588;7;350;189,,
PNR27819;10.01.2019 00:00;21.04.2019;EW9587;8;576;213,,
PNR27820;10.01.2019 00:00;19.04.2019;EW7581;3;280;94,,
PNR27821;10.01.2019 00:00;19.04.2019;EW584;5;460;124,,
PNR27822;10.01.2019 00:00;21.04.2019;EW2591;4;320;40,,
PNR27823;10.01.2019 00:00;23.04.2019;EW7588;1;80;35,,
PNR27824;10.01.2019 00:00;24.04.2019;EW589;2;140;54,,
PNR27825;10.01.2019 00:00;21.04.2019;EW9588;3;150;81,,
PNR27826;10.01.2019 00:00;23.04.2019;EW9575;4;432;92,,
PNR27827;10.01.2019 00:00;22.04.2019;EW7580;4;304;153,,
PNR27828;10.01.2019 00:00;18.04.2019;EW9586;2;240;70,,
PNR27828;10.01.2019 00:00;22.04.2019;EW9575;2;240;70,,
PNR27829;10.01.2019 00:00;21.04.2019;EW9588;2;75;40,,
PNR27830;10.01.2019 00:00;20.04.2019;EW252;3;42;61,,
PNR27831;10.01.2019 00:00;21.04.2019;EW9542;8;1404;200,,
PNR27832;10.01.2019 00:00;20.04.2019;EW7533;2;400;60,,
PNR27833;10.01.2019 00:00;20.04.2019;EW9543;2;240;84,,
PNR27834;10.01.2019 00:00;19.04.2019;EW9542;2;400;159,,
PNR27835;10.01.2019 00:00;21.04.2019;EW2262;1;130;30,,
PNR27836;10.01.2019 00:00;21.04.2019;EW9558;6;812;174,,
PNR27837;10.01.2019 00:00;20.04.2019;EW2535;3;420;90,,
PNR27838;10.01.2019 00:00;18.04.2019;EW268;2;320;60,,
PNR27839;10.01.2019 00:00;20.04.2019;EW7533;2;400;60,,
PNR27840;10.01.2019 00:00;20.04.2019;EW253;4;560;48,,
PNR27841;10.01.2019 00:00;18.04.2019;EW9531;1;80;30,,
PNR27842;10.01.2019 00:00;23.04.2019;EW9440;1;80;8,,
PNR27843;10.01.2019 00:00;23.04.2019;EW9443;1;120;27,,
PNR27844;10.01.2019 00:00;19.04.2019;EW2530;3;336;75,,
PNR27845;10.01.2019 00:00;19.04.2019;EW9441;1;108;8,,
PNR27846;10.01.2019 00:00;19.04.2019;EW526;2;240;125,,
PNR27847;10.01.2019 00:00;19.04.2019;EW2531;4;684;204,,
PNR27848;10.01.2019 00:00;21.04.2019;EW9530;1;52;25,,
PNR27849;10.01.2019 00:00;24.04.2019;EW2520;2;75;20,,
PNR27850;10.01.2019 00:00;24.04.2019;EW2531;4;320;40,,
PNR27851;10.01.2019 00:00;21.04.2019;EW7521;2;240;36,,
PNR27852;10.01.2019 00:00;18.04.2019;EW9538;1;140;97,,
PNR27853;10.01.2019 00:00;23.04.2019;EW9570;1;100;30,,
PNR27854;10.01.2019 00:00;23.04.2019;EW9443;1;120;8,,
PNR27855;10.01.2019 00:00;21.04.2019;EW574;6;336;75,,
PNR27856;10.01.2019 00:00;21.04.2019;EW9530;2;140;84,,
PNR27857;10.01.2019 00:00;20.04.2019;EW2537;2;324;54,,
PNR27858;10.01.2019 00:00;24.04.2019;EW2520;2;75;20,,
PNR27859;10.01.2019 00:00;21.04.2019;EW9440;5;480;20,,
PNR27860;10.01.2019 00:00;21.04.2019;EW9530;2;140;60,,
PNR27861;10.01.2019 00:00;24.04.2019;EW527;5;384;20,,
PNR27862;10.01.2019 00:00;24.04.2019;EW2530;1;60;35,,
PNR27863;10.01.2019 00:00;19.04.2019;EW9442;2;240;54,,
PNR27864;10.01.2019 00:00;24.04.2019;EW9539;3;360;81,,
PNR27865;10.01.2019 00:00;21.04.2019;EW527;3;300;64,,
PNR27866;10.01.2019 00:00;21.04.2019;EW527;4;400;40,,
PNR27867;10.01.2019 00:00;18.04.2019;EW9441;3;168;75,,
PNR27868;10.01.2019 00:00;18.04.2019;EW527;2;180;20,,
PNR27869;10.01.2019 00:00;18.04.2019;EW9443;2;200;54,,
PNR27870;10.01.2019 00:00;20.04.2019;EW9440;2;240;16,,
PNR27870;10.01.2019 00:00;23.04.2019;EW9443;2;240;16,,
PNR27871;10.01.2019 00:00;20.04.2019;EW9442;2;240;70,,
PNR27872;10.01.2019 00:00;18.04.2019;EW9539;2;120;54,,
PNR27873;10.01.2019 00:00;19.04.2019;EW526;2;240;54,,
PNR27874;10.01.2019 00:00;21.04.2019;EW7267;3;726;81,,
PNR27875;10.01.2019 00:00;23.04.2019;EW7266;5;264;25,,
PNR27876;10.01.2019 00:00;20.04.2019;EW253;2;284;54,,
PNR27877;10.01.2019 00:00;21.04.2019;EW9531;2;200;25,,
PNR27878;10.01.2019 00:00;21.04.2019;EW7521;3;336;60,,
PNR27879;10.01.2019 00:00;19.04.2019;EW9571;3;276;136,,
PNR27880;10.01.2019 00:00;23.04.2019;EW9440;2;200;20,,
PNR27881;10.01.2019 00:00;18.04.2019;EW7591;3;246;26,,
PNR27882;10.01.2019 00:00;22.04.2019;EW9443;1;162;40,,
PNR27883;10.01.2019 00:00;22.04.2019;EW9443;2;324;80,,
PNR27884;10.01.2019 00:00;19.04.2019;EW2594;3;280;99,,
PNR27885;10.01.2019 00:00;19.04.2019;EW589;4;120;40,,
PNR27886;11.01.2019 00:00;23.04.2019;EW9518;1;70;38,,
PNR27887;11.01.2019 00:00;23.04.2019;EW9518;1;97;27,,
PNR27888;11.01.2019 00:00;19.04.2019;EW2583;2;108;48,,
PNR27889;11.01.2019 00:00;23.04.2019;EW580;1;30;20,,
PNR27890;11.01.2019 00:00;19.04.2019;EW9541;1;52;20,,
PNR27891;11.01.2019 00:00;18.04.2019;EW598;2;280;70,,
PNR27891;11.01.2019 00:00;22.04.2019;EW593;2;320;70,,
PNR27892;11.01.2019 00:00;24.04.2019;EW7588;2;140;54,,
PNR27893;11.01.2019 00:00;23.04.2019;EW593;3;448;94,,
PNR27894;11.01.2019 00:00;22.04.2019;EW7591;2;173;20,,
PNR27895;11.01.2019 00:00;24.04.2019;EW9574;2;105;16,,
PNR27896;11.01.2019 00:00;18.04.2019;EW9584;2;340;124,,
PNR27897;11.01.2019 00:00;24.04.2019;EW593;4;189;97,,
PNR27898;11.01.2019 00:00;19.04.2019;EW589;3;120;155,,
PNR27899;11.01.2019 00:00;21.04.2019;EW2593;3;252;75,,
PNR27900;11.01.2019 00:00;22.04.2019;EW598;2;60;20,,
PNR27901;11.01.2019 00:00;19.04.2019;EW584;1;100;8,,
PNR27902;11.01.2019 00:00;20.04.2019;EW9586;4;432;50,,
PNR27903;11.01.2019 00:00;21.04.2019;EW592;4;360;108,,
PNR27904;11.01.2019 00:00;24.04.2019;EW581;3;300;81,,
PNR27905;11.01.2019 00:00;24.04.2019;EW9585;2;160;20,,
PNR27906;11.01.2019 00:00;19.04.2019;EW9587;4;210;72,,
PNR27907;11.01.2019 00:00;19.04.2019;EW9586;4;480;140,,
PNR27908;11.01.2019 00:00;18.04.2019;EW9574;2;240;54,,
PNR27908;11.01.2019 00:00;22.04.2019;EW9575;2;240;54,,
PNR27909;11.01.2019 00:00;23.04.2019;EW9575;2;280;20,,
PNR27910;11.01.2019 00:00;20.04.2019;EW9540;3;336;118,,
PNR27911;11.01.2019 00:00;22.04.2019;EW7526;2;120;60,,
PNR27912;11.01.2019 00:00;21.04.2019;EW9559;3;560;84,,
PNR27913;11.01.2019 00:00;24.04.2019;EW269;5;768;144,,
PNR27914;11.01.2019 00:00;20.04.2019;EW9545;2;380;84,,
PNR27915;11.01.2019 00:00;23.04.2019;EW7526;4;240;120,,
PNR27916;11.01.2019 00:00;24.04.2019;EW7521;4;288;20,,
PNR27917;11.01.2019 00:00;24.04.2019;EW2520;2;120;54,,
PNR27918;11.01.2019 00:00;24.04.2019;EW2520;2;120;70,,
PNR27919;11.01.2019 00:00;23.04.2019;EW9442;3;182;70,,
PNR27920;11.01.2019 00:00;21.04.2019;EW9530;1;70;30,,
PNR27921;11.01.2019 00:00;22.04.2019;EW9440;4;480;108,,
PNR27922;11.01.2019 00:00;18.04.2019;EW2536;2;320;60,,
PNR27923;11.01.2019 00:00;21.04.2019;EW2520;3;260;20,,
PNR27924;11.01.2019 00:00;23.04.2019;EW9538;2;160;54,,
PNR27925;11.01.2019 00:00;21.04.2019;EW9440;2;200;20,,
PNR27926;11.01.2019 00:00;23.04.2019;EW9570;1;100;42,,
PNR27927;11.01.2019 00:00;24.04.2019;EW9536;2;105;75,,
PNR27928;11.01.2019 00:00;21.04.2019;EW7521;3;360;20,,
PNR27929;11.01.2019 00:00;24.04.2019;EW2530;2;90;19,,
PNR27930;11.01.2019 00:00;21.04.2019;EW9440;4;380;151,,
PNR27931;11.01.2019 00:00;21.04.2019;EW9537;2;240;84,,
PNR27932;11.01.2019 00:00;24.04.2019;EW2520;1;60;27,,
PNR27933;11.01.2019 00:00;20.04.2019;EW585;6;304;40,,
PNR27934;11.01.2019 00:00;20.04.2019;EW2269;2;424;29,,
PNR27935;11.01.2019 00:00;19.04.2019;EW2530;2;240;20,,
PNR27936;11.01.2019 00:00;21.04.2019;EW2521;5;500;20,,
PNR27937;11.01.2019 00:00;20.04.2019;EW9441;3;210;40,,
PNR27938;11.01.2019 00:00;23.04.2019;EW9539;3;288;40,,
PNR27939;11.01.2019 00:00;22.04.2019;EW9518;1;150;8,,
PNR27940;11.01.2019 00:00;23.04.2019;EW9442;3;210;94,,
PNR27941;11.01.2019 00:00;23.04.2019;EW9575;2;244;114,,
PNR27942;11.01.2019 00:00;21.04.2019;EW269;3;480;50,,
PNR27943;11.01.2019 00:00;22.04.2019;EW9543;2;660;125,,
PNR27944;11.01.2019 00:00;19.04.2019;EW584;2;200;70,,
PNR27945;11.01.2019 00:00;19.04.2019;EW2582;2;200;140,,
PNR27946;11.01.2019 00:00;21.04.2019;EW7581;2;320;70,,
PNR27947;11.01.2019 00:00;20.04.2019;EW9442;2;240;54,,
PNR27948;12.01.2019 00:00;21.04.2019;EW2592;1;20;8,,
PNR27949;12.01.2019 00:00;22.04.2019;EW2583;1;140;27,,
PNR27950;12.01.2019 00:00;21.04.2019;EW9581;4;400;108,,
PNR27951;12.01.2019 00:00;19.04.2019;EW9589;2;100;73,,
PNR27952;12.01.2019 00:00;21.04.2019;EW9588;2;75;40,,
PNR27953;12.01.2019 00:00;21.04.2019;EW594;1;100;27,,
PNR27954;12.01.2019 00:00;24.04.2019;EW7583;4;576;112,,
PNR27955;12.01.2019 00:00;23.04.2019;EW2596;2;105;59,,
PNR27956;12.01.2019 00:00;21.04.2019;EW2591;1;80;18,,
PNR27957;12.01.2019 00:00;23.04.2019;EW584;4;120;36,,
PNR27958;12.01.2019 00:00;18.04.2019;EW7583;4;288;97,,
PNR27959;12.01.2019 00:00;19.04.2019;EW2588;4;320;108,,
PNR27959;12.01.2019 00:00;24.04.2019;EW2587;4;480;108,,
PNR27960;12.01.2019 00:00;20.04.2019;EW588;6;315;40,,
PNR27961;12.01.2019 00:00;19.04.2019;EW588;2;160;20,,
PNR27962;12.01.2019 00:00;19.04.2019;EW9540;2;320;146,,
PNR27963;12.01.2019 00:00;22.04.2019;EW593;2;320;310,,
PNR27964;12.01.2019 00:00;19.04.2019;EW2583;4;171;20,,
PNR27965;12.01.2019 00:00;18.04.2019;EW2588;4;342;134,,
PNR27966;12.01.2019 00:00;21.04.2019;EW7587;1;73;27,,
PNR27967;12.01.2019 00:00;21.04.2019;EW9588;2;100;54,,
PNR27968;12.01.2019 00:00;19.04.2019;EW7581;4;400;108,,
PNR27969;12.01.2019 00:00;20.04.2019;EW7580;3;168;94,,
PNR27970;12.01.2019 00:00;19.04.2019;EW2583;4;180;20,,
